# 152.91595065077175
15,-4,-17,-21,16,-1,10,-4,1,0,-11,4,-4,6,0,7,-23,-5,-6,-10,-1,24,-11,28,20,27,0,40,8,30,-25,17,4,-8,2,13,30,-13,-1,-2,-3,-2,-1,-7,21,10,4,11,25,31,10,4,8,-11,3,8,9,2,-2,5,10,-7,-13,0,27,-1,25,-10,13,10,-7,4,6,-19,-9,-8,37,-2,2,36,25,-11,-18,21,1,-17,22,14,28,26,-8,33,-9,-11,10,-1,3,4,14,-13,8,3,-6,11,-21,10,-1,1,16,-2,7,9,2,-12,7,35,-9,2,6,19,-13,13,20,7,4,11,-3,17
-4,20,-19,-17,7,-1,24,-1,-8,-5,-6,1,15,22,51,-35,-51,11,-17,-29,0,-2,2,15,39,1,27,28,13,16,2,-30,20,8,24,8,53,9,22,24,2,-13,-2,-6,-25,19,-13,43,17,24,-2,21,15,7,-9,15,0,5,26,7,18,-10,-4,14,15,0,7,7,14,0,28,22,13,17,0,12,44,15,35,9,28,11,22,9,15,11,0,5,24,21,-6,28,-9,22,-25,-6,1,-9,45,-36,10,23,-25,17,-6,18,-23,-8,-3,-1,12,-38,32,-18,-3,36,6,19,-8,17,11,7,8,13,-7,-5,-34,19
-5,13,-48,19,-14,15,-14,-5,-32,0,27,-13,3,-22,61,-35,7,13,-15,-19,-8,-41,-20,1,-3,-26,-16,7,8,-12,5,-36,7,-13,-22,-5,17,12,-1,36,-2,-8,-19,18,-55,-20,-20,3,19,-42,3,-14,-8,0,-14,0,8,-34,-27,-10,5,19,3,27,-4,11,17,8,10,-11,16,-28,4,7,18,-32,-14,13,-27,19,-1,21,34,-6,20,28,-13,23,2,-8,14,-11,-9,-28,-6,-1,3,14,8,8,-29,12,13,20,35,-9,-21,1,-1,29,49,14,-21,19,8,3,-32,7,25,10,-10,17,-19,19,22,2,9,-4
18,2,-1,-2,-35,-5,0,4,-25,-9,-22,3,-2,6,71,-27,-24,-13,0,15,-8,6,-7,17,20,-29,17,16,15,5,4,-15,-10,-2,-3,-5,19,-8,25,19,-1,21,22,-16,-45,10,5,21,14,7,2,-3,19,15,4,-17,19,6,19,-10,-13,13,6,9,-1,44,12,4,-3,-6,-2,16,10,16,8,-6,4,-3,23,10,-2,3,12,23,0,12,0,-11,0,2,-23,9,-32,17,-23,19,-26,8,8,-19,10,5,-18,7,-10,-6,6,-7,0,-12,-23,-12,-2,52,7,11,-1,-18,1,16,9,-24,7,4,15,-17,-6,2
22,-13,-11,23,-29,-20,-5,-2,-38,-19,-1,-18,-13,-18,81,-12,11,-6,-20,11,-27,0,-16,-24,0,-21,-33,-26,2,1,21,-6,12,-16,1,-18,0,10,1,15,-16,-9,16,-40,-86,-17,-46,-5,-22,-12,3,-15,-16,4,-66,-9,13,-20,0,-28,10,43,14,15,-26,2,-11,12,-16,-19,27,-10,25,12,3,-11,-16,0,-7,-16,-4,-13,18,3,-7,14,-34,-20,-16,-23,5,-4,-10,-7,-1,6,-45,3,10,22,-4,4,39,15,42,5,-15,24,-5,-23,-5,16,-70,77,-3,-18,-8,-44,-1,0,-16,-26,-29,-8,11,-40,8,-12
-7,5,-1,6,11,12,-18,-10,-6,5,-10,0,-10,-2,-4,-29,-33,-6,28,30,1,-7,8,18,5,17,-9,16,12,0,-16,4,11,4,8,20,-4,-4,0,-15,9,13,6,7,1,-7,-6,-2,12,-13,-8,3,-11,-19,3,11,-2,7,-4,6,3,8,17,0,-7,17,15,17,7,3,2,6,-12,-10,-10,7,-2,11,-7,14,4,8,-27,-5,2,-3,30,-2,0,1,-4,2,-17,7,-5,11,-1,6,-5,-18,9,0,0,6,-12,2,4,-5,8,5,-17,-17,-2,7,-3,14,10,21,-7,-4,-1,14,10,-1,-7,30,-10,-10
7,15,-11,-17,12,3,-28,-1,-12,12,-19,-23,4,-9,10,-19,-23,1,-1,6,9,-20,-26,5,-17,-11,-27,-20,-1,2,-9,-11,12,-7,-28,-3,-29,-11,-12,-25,7,0,-3,17,-21,-19,-15,-18,-18,-12,3,-7,-43,-26,9,1,6,-13,-4,-3,5,8,-9,-1,-27,4,-20,-8,9,-12,-21,-20,-21,-11,-21,-23,-13,-7,3,-6,2,10,-25,-26,-7,10,3,-17,-17,-15,-12,-24,-12,-19,-3,0,-4,15,-6,-15,4,-16,7,6,-20,-10,-12,2,10,0,6,-31,-2,-10,-2,-23,-20,13,-3,-20,-6,-2,-6,-6,-35,23,-15,-25
7,8,-29,-11,8,5,2,7,-14,11,-4,15,-5,4,12,-15,-30,-6,30,28,10,-8,27,24,31,18,2,18,-3,12,-10,10,-11,25,23,2,19,-14,0,-18,-9,15,13,-5,-15,21,26,8,13,16,11,31,-2,-4,21,1,4,3,11,-2,7,8,-7,4,29,4,7,11,-9,21,-1,18,3,-2,-23,-2,30,-12,12,2,-1,-6,-22,2,-9,4,4,-3,11,-7,-14,15,-2,15,-10,17,-21,-8,-1,-8,14,-11,-4,6,-4,8,8,-3,3,11,7,-32,2,-10,-7,9,11,31,-13,19,5,13,29,-10,3,31,0,-3
19,-1,-13,-1,13,17,0,13,-12,16,-17,19,-5,17,16,-35,-39,7,16,9,13,-12,8,26,5,7,-1,-5,1,5,-17,7,18,7,20,15,-7,-17,12,-13,0,17,10,-7,1,13,25,12,8,16,28,13,4,-15,9,8,24,19,-7,23,-11,-25,0,-2,1,-24,6,8,-8,12,-10,5,-19,-12,-3,7,14,5,-5,12,11,-11,-26,-18,-3,-14,5,-5,-1,-9,8,-5,-15,10,2,15,0,-4,10,1,23,-11,-11,4,-9,-6,15,-1,8,2,3,-13,21,-23,16,7,4,37,0,11,22,11,15,-7,-14,38,-15,-6
9,6,-33,12,20,25,12,16,-19,-18,10,8,0,15,-28,-12,-4,9,-1,3,15,11,23,14,5,8,-9,6,13,0,3,23,29,17,8,1,0,3,20,-6,3,-1,28,16,-8,25,13,8,5,8,10,25,1,16,18,34,4,27,-11,12,14,2,11,13,20,6,-6,16,17,22,4,19,16,-1,1,6,0,7,0,14,-2,19,-24,3,0,-5,7,0,-5,-9,9,7,-12,31,2,29,2,13,7,-18,8,22,15,6,7,28,3,9,5,3,2,3,9,-10,13,0,31,54,22,-13,28,31,3,18,6,51,-3,-3
-3,16,-17,5,40,7,16,0,-5,-26,1,32,28,7,-8,-12,14,10,-15,-4,4,-8,18,12,19,5,-13,12,21,-4,0,18,30,23,34,21,1,16,20,-11,-9,-2,15,6,-8,30,-12,14,16,31,8,16,4,14,15,37,11,7,9,11,19,17,27,-5,25,-25,-3,12,10,26,-4,4,16,-3,-14,3,7,16,-5,14,25,14,-25,8,21,4,12,22,11,9,6,-3,7,18,21,26,-1,12,23,0,5,21,19,16,-1,30,-12,3,26,19,10,3,4,-19,15,-1,22,55,15,-2,22,36,21,25,-3,43,6,3
-3,21,-26,-3,36,14,17,2,-19,22,-8,6,8,14,0,-24,11,21,20,20,-7,0,24,15,30,1,-10,4,17,9,-7,19,25,20,26,16,8,7,16,-2,2,-8,24,17,7,11,0,16,16,1,-7,9,0,-2,24,28,1,16,2,17,9,0,26,20,19,27,-4,21,0,24,-1,9,10,11,-12,7,27,4,-3,5,22,5,-1,3,10,20,31,10,2,0,-1,6,8,16,23,4,0,22,11,-12,19,1,22,7,19,23,-9,20,5,7,12,-2,2,3,1,0,20,49,14,1,27,23,24,12,27,47,-6,-13
-9,29,2,3,24,19,-12,1,3,-6,18,-12,17,-17,19,-23,-5,20,14,2,16,-10,-15,5,1,-8,-31,-20,19,-3,-8,13,4,-8,-16,2,-19,21,9,-7,9,-14,-19,31,-9,1,-20,-24,-12,-7,-14,-9,-16,-23,14,28,-13,-16,1,27,8,3,29,9,-7,0,3,16,17,-14,10,-19,-28,3,8,-10,-9,12,-14,-12,-1,13,-7,-15,10,3,19,4,-14,-1,5,-7,-11,-6,-25,22,10,31,12,-1,-22,6,8,8,-9,19,0,27,17,24,8,-12,2,-6,5,-18,0,40,17,-19,-8,19,1,24,20,30,-6,-19
15,-26,1,39,-3,-21,6,39,-4,2,-17,17,-25,11,-28,15,1,-31,0,-9,-10,-3,13,-9,19,9,-11,-2,4,-28,-10,13,23,29,-2,-24,-18,-19,0,-21,-15,-7,12,-24,-4,-4,20,14,-11,7,14,-2,-6,10,7,-9,-1,6,-17,-15,28,0,31,-10,-18,-11,-1,35,-30,21,-10,4,17,-19,-14,10,-17,-31,-23,-2,-18,-34,-10,9,-19,-33,-10,-3,1,-14,12,-12,6,20,12,18,-22,28,13,0,22,12,-3,23,18,14,8,26,21,-23,-45,-11,-5,-11,40,-17,21,16,-27,-7,15,-13,0,-25,-5,-4,-13,-3
10,-13,0,15,-1,-18,-2,14,-5,-8,1,13,-16,17,-11,-9,10,-14,-7,3,19,8,11,7,-6,-6,-11,-6,0,-16,-17,-1,3,10,21,-7,6,-27,-8,-29,-16,10,15,-6,4,19,-8,-1,2,6,20,3,10,9,-14,8,-4,14,-7,-9,12,2,23,-15,-15,-17,-19,24,-18,24,-19,17,13,-9,-17,16,5,-18,11,-13,-7,-20,-5,-7,-34,-27,7,-18,9,-14,1,-1,-1,22,10,35,-22,29,0,8,20,13,-7,23,17,11,0,14,17,-18,-40,-2,-8,-5,24,-10,9,10,-27,1,25,1,10,-18,-13,12,-7,-3
21,-1,-6,21,11,-20,1,20,-16,9,-5,0,-9,2,-10,-11,2,-25,1,-1,-15,-12,14,3,-8,2,-11,-5,21,-18,-5,11,10,19,8,-21,-16,-20,7,-6,-2,3,3,-5,14,17,15,-6,-11,3,15,-1,-10,24,-4,-11,8,2,-23,1,31,-6,32,-28,-23,32,-6,26,-4,4,-27,-4,16,-16,3,4,0,-28,-8,-17,-8,-33,-20,-5,-21,-15,11,-4,-13,-7,7,-4,6,6,30,25,-10,39,-3,10,20,5,-5,23,3,21,-5,17,19,-22,-40,0,-4,11,18,-23,3,12,-10,-26,10,11,-12,-26,-1,9,-7,-4
25,-12,-1,39,-2,-14,-9,41,-7,12,0,0,-24,11,34,5,-13,-26,1,15,-16,-4,19,7,2,-20,-19,-28,16,-30,1,6,26,19,12,-16,0,-29,-8,-7,-12,1,7,-26,-12,13,-10,-7,1,22,4,3,-7,6,-8,-5,21,16,-12,6,24,15,32,-13,-19,16,-12,34,-22,11,-22,-5,5,-13,-10,18,-28,-7,1,-22,-5,-15,-13,-8,-24,-28,13,1,2,-16,0,-22,0,18,9,36,-9,27,21,21,12,18,-8,25,16,-1,7,18,1,-9,-40,-8,-7,-6,26,-10,8,0,-27,-17,19,10,-4,-15,9,-5,2,-11
-4,-5,-2,12,-25,-1,-18,-12,13,31,10,-27,-18,-20,6,23,23,0,-3,8,-34,-23,-5,1,-4,-31,-32,-29,1,-6,45,-34,-14,-8,-11,-29,-8,-10,-14,-29,-18,0,0,0,-10,-16,-1,-19,-20,-41,-10,-9,-9,10,0,-28,-3,-30,-25,-6,5,-32,9,-1,-29,-12,-36,-5,-6,-20,-33,-21,-6,-20,-28,-6,-30,-27,12,-21,-21,-1,-21,-24,0,-10,-25,-23,-31,10,-5,-36,-8,-3,-22,1,-15,11,-4,3,-54,4,-6,0,9,-28,0,-1,-29,-19,-27,9,-25,10,0,-20,-16,-33,-5,-14,-12,-39,-13,-20,-20,-55,2,-32
-38,-15,26,-1,-2,-6,12,-14,-5,27,8,11,-23,18,-20,12,10,-13,-17,-30,-23,-18,17,24,10,-2,4,-13,-6,2,6,-38,-18,19,14,-14,19,-11,-20,-1,-18,-34,14,-11,20,8,7,10,-17,-19,12,14,16,21,-5,-26,11,17,21,-13,2,-36,-21,-22,8,29,-17,-15,2,12,-19,-2,11,-8,-19,18,17,-7,41,0,-15,-12,-20,-10,2,-3,-20,-5,-8,22,6,2,20,0,-19,-15,-15,-25,-9,-2,-9,-7,-4,-36,-23,-29,-15,-15,-27,-15,-35,7,-8,-1,-24,11,3,-36,-20,6,19,-21,-6,0,10,-33,-18,-1
8,10,8,20,27,33,18,21,0,24,39,-18,38,1,10,15,41,41,43,17,5,-8,-4,7,6,18,15,21,11,33,69,-5,0,-2,-9,23,20,23,-24,37,37,39,5,21,-1,0,18,6,29,-16,6,0,5,6,38,45,-13,-19,28,21,-5,-13,21,45,5,33,22,25,11,2,23,-4,12,31,19,-12,5,35,13,27,39,37,11,41,20,26,18,22,40,37,16,8,4,-17,-19,1,9,-1,7,8,-13,19,5,-9,-10,-14,27,23,-23,34,23,19,20,45,19,10,-8,38,37,32,0,25,19,10,-32,60,29,40
-8,-11,35,17,18,-1,8,-6,28,30,24,22,0,14,-20,1,38,4,18,10,0,-12,5,4,15,2,9,3,-16,-3,28,-21,-3,4,-4,-8,17,21,-22,26,-1,20,18,-10,7,25,34,4,5,-22,13,25,-4,34,25,1,-12,-3,40,11,6,6,-1,11,23,61,0,1,9,21,-5,22,11,25,13,28,7,6,52,0,5,3,6,26,13,19,0,-1,8,19,-5,17,5,15,-35,3,7,4,12,-36,-17,3,-25,-11,-34,-4,20,-7,-16,2,5,-20,0,19,-7,-1,8,7,6,-1,16,15,14,0,-31,14,12,18
23,-5,26,4,36,-26,29,-2,21,55,-27,38,13,20,-59,-2,-38,-11,-40,-9,-29,25,21,-5,33,28,21,11,3,1,-47,21,21,32,15,-2,13,3,22,0,-10,8,31,-28,-4,24,-8,54,-8,39,-4,14,9,9,-68,18,-5,36,23,-66,0,-45,9,0,5,-54,15,11,5,29,20,34,4,8,-6,28,29,-3,54,14,7,-5,-2,5,-7,10,1,0,23,-1,-3,23,7,17,1,0,7,-1,12,-12,37,0,-14,10,-19,25,-4,3,30,-34,-18,-18,-31,-38,13,37,15,-3,-9,1,25,13,-15,-15,8,-1,-4,17
5,-10,8,9,13,6,-14,7,0,70,3,-19,21,-14,-31,23,-38,20,3,-6,28,-9,-9,-21,-11,-22,12,-24,-17,0,6,-5,5,-10,-23,-17,-34,28,-20,23,18,-3,-34,7,36,-21,5,-6,-7,-20,-29,-29,-37,-25,5,-2,-32,-25,-4,30,-4,-32,-8,14,-28,21,-14,24,-6,-27,12,-35,-27,24,11,-3,-17,15,23,-10,-8,0,35,2,9,6,0,0,-1,-5,-9,-16,-33,-14,-49,9,49,3,-22,-11,-19,-3,26,23,-29,2,10,-4,3,15,14,10,-2,11,23,-15,-19,9,0,-9,-20,-7,3,25,11,1,29,-3
24,-5,29,3,12,-14,-18,6,-19,97,-25,-19,-11,-24,-48,-40,-30,10,0,12,-30,-34,-9,-25,-28,-25,-10,-32,7,-29,-16,56,8,-17,-15,-21,-16,8,3,10,-9,23,-24,-16,5,-27,16,-1,-27,-16,-46,-2,-14,-36,-38,16,-11,-10,-2,-13,-5,-33,6,10,-44,0,-25,12,-26,-7,-12,-22,-39,23,-3,-24,-36,-16,-20,-19,-23,-12,4,-13,14,22,-13,-16,-25,-34,-21,-26,-5,-22,-21,14,15,0,-9,-12,-23,-20,-13,34,-24,22,18,20,33,-5,-11,-27,-26,-8,11,-36,-2,-6,-10,-6,0,6,-35,-16,7,-11,3,-29
-4,-1,-12,-29,10,-3,38,-16,-19,13,-44,35,-1,18,-68,-45,-52,-5,-15,-44,-13,1,18,4,26,45,14,0,0,8,-14,9,-8,32,26,-16,17,-3,29,8,-35,-13,14,3,41,13,1,40,7,12,12,23,12,4,-22,-7,11,15,22,-33,-23,-83,-17,-10,7,1,8,-25,-21,19,12,32,-14,17,-5,27,37,-8,8,-17,2,-21,-2,7,-13,3,1,-7,3,6,-14,10,-21,24,-14,-17,10,-13,0,-34,30,0,-3,10,-50,22,-15,-38,3,-30,-21,-43,3,-45,-7,20,15,3,-1,18,30,1,15,-13,0,-13,-17,8
23,4,-9,-1,-13,-2,-31,11,3,2,-20,-15,-7,-12,-21,-19,-23,-4,13,28,8,-29,-28,-5,-7,-19,-1,-29,12,-7,-36,23,11,-28,-5,-11,-20,-3,10,-6,-9,38,-20,14,19,-26,22,-11,-12,-3,-11,-17,-16,-29,13,-33,-3,-6,-20,22,-2,30,-14,-21,-24,17,-7,1,-6,-12,-8,-9,-37,-6,-16,-23,-21,-17,-8,-25,-24,-7,-15,-25,-2,-20,1,-8,-14,-26,1,-27,-8,-19,-27,12,-11,0,-13,-13,-15,-10,-20,30,-5,31,19,3,34,-6,-21,-37,4,-21,-2,-23,-25,-26,-16,-29,-13,-20,9,-4,4,-11,-26,-24
6,-7,-6,4,-24,0,-31,8,5,-16,-26,-25,-9,-14,-8,-21,-40,2,17,8,10,-25,-10,-20,-14,-26,-3,-35,-2,-28,-5,23,14,-13,-27,-28,-20,-9,9,-23,-17,18,-10,0,13,-26,17,-17,-35,-12,-5,-19,-45,-32,18,-38,2,-30,-34,23,-11,8,-18,-19,-24,18,-37,0,-15,-33,-18,-19,-50,-24,-31,-25,-18,-23,-11,-16,-30,7,-28,-23,-22,-19,-13,-27,-16,-34,-20,-23,-22,-30,-19,16,0,3,-6,-9,2,-11,-3,3,-13,8,30,3,28,17,-24,-30,22,-17,0,-27,-30,-28,-18,-34,-30,-34,2,3,-32,-24,-23,-7
13,4,-12,-11,19,21,22,4,0,8,-17,-5,22,-7,-20,-3,-7,17,5,-10,12,12,15,26,3,36,35,17,23,9,-42,22,8,-7,-3,14,7,-3,30,-10,26,22,16,24,21,8,1,25,-1,25,-2,12,16,5,19,4,20,12,13,-3,7,-24,1,13,12,-34,20,5,25,12,8,-6,-9,0,4,16,36,15,0,14,16,4,-15,12,-6,15,19,-1,19,-10,-3,8,-16,-13,-3,8,15,3,-5,10,22,0,-15,21,-8,22,0,4,30,9,-4,-27,7,-23,11,26,17,29,9,-3,0,10,17,16,10,38,-14,25
21,23,-17,-1,20,19,11,-4,-21,23,-19,15,14,12,-27,-7,-28,14,-8,-22,4,16,21,34,26,25,26,25,14,15,-27,3,25,11,-1,17,6,-6,20,0,19,23,6,18,28,9,5,28,4,36,1,15,-5,7,24,26,8,21,-1,0,-4,-24,-4,6,34,-28,29,-11,20,9,-7,24,-2,11,-5,-1,30,18,-5,8,11,20,-7,25,0,5,21,6,24,6,-17,37,-7,4,-22,2,21,-4,13,7,27,11,-10,22,7,22,8,-1,21,20,3,-39,16,-29,4,34,15,20,24,-3,5,15,25,7,1,37,-18,36
11,-3,-12,-13,0,5,21,-7,0,1,-13,29,-1,24,-32,-21,-5,0,17,16,-13,5,15,39,17,37,0,5,18,-3,-26,29,13,26,27,2,-5,-12,10,-29,0,31,25,-4,3,18,12,5,-11,17,9,33,2,7,21,9,18,31,-11,12,-11,-7,8,-22,27,11,6,12,6,33,-17,32,0,-18,-25,21,22,3,-4,0,16,-4,-24,7,-4,-2,6,10,8,-23,-9,31,3,10,8,6,-2,-3,-1,-9,27,9,-26,10,2,16,21,-6,29,10,-7,-36,10,-22,-1,20,20,21,7,-1,12,11,21,-10,2,22,-15,-3
26,12,-25,-3,-6,-4,25,3,-23,18,-18,10,5,26,-1,-18,-6,-6,1,7,1,-15,13,18,16,27,13,20,4,-13,-6,12,19,12,12,10,18,-9,7,-7,-1,25,16,16,15,24,20,19,5,12,21,16,4,8,9,-14,20,17,-26,5,-11,-11,14,-4,18,1,10,0,-3,18,0,14,-19,-10,-31,13,7,-14,-17,12,0,8,-18,-1,-19,-20,6,12,15,-1,-15,25,-9,15,-15,14,3,-5,6,-5,9,10,-20,27,-3,3,11,-13,30,14,-18,-22,23,-12,4,9,15,12,-3,-19,8,2,22,-10,-28,24,-28,0
16,-2,1,-14,-16,8,-21,-5,-3,10,-24,-10,0,-4,-14,-7,-9,3,9,17,-20,-14,-16,-5,3,6,-2,-9,1,-27,-8,4,-7,-14,-15,-8,-27,-2,0,-8,10,26,-13,8,8,-13,13,-29,-31,0,-22,-9,-21,-37,5,-12,6,-10,-15,5,-12,-7,2,-18,-24,-17,-11,-4,1,-20,-3,-3,-30,-8,-18,-11,0,-13,5,-16,-7,-4,-22,-32,5,-3,6,-3,-2,-20,-5,-24,-28,-27,3,-6,-9,-13,-14,-8,-9,-9,-15,9,5,12,0,-16,7,19,-23,-12,-6,-17,-4,-14,-25,0,-6,-15,-12,-34,1,2,25,-16,-11,-17
8,2,6,-8,-10,21,0,8,0,36,-11,-17,11,-4,-21,-19,-5,-6,32,17,-16,-22,2,5,8,1,7,-11,1,-3,-18,14,8,-22,-8,-20,0,-13,-4,-7,-4,10,-18,27,19,-21,11,-3,-17,-17,3,2,-10,-17,34,-8,13,-15,-20,35,-2,-20,-18,-6,-2,-7,-20,0,14,-10,-23,-15,-23,-3,-10,-6,-7,0,-3,-3,-13,0,-19,4,5,1,0,2,-5,-29,2,-7,-16,-23,-31,6,21,-12,0,-16,-19,3,0,13,3,7,10,-2,25,6,-20,-14,34,-23,11,-3,-7,-16,18,-7,-26,-4,10,-2,-6,-5,-19,4
19,12,-34,0,23,18,10,-17,0,-21,-20,7,11,6,6,-21,-9,8,18,25,2,-20,-13,7,21,-5,5,12,25,-12,0,24,17,11,0,-2,-9,17,17,6,9,10,-7,12,15,-15,22,-7,-10,2,-1,-1,-17,-23,15,6,-1,-13,-4,7,3,15,-8,17,-6,46,14,-8,12,2,8,8,-10,20,-4,-17,13,9,-23,8,17,20,-11,-4,9,8,10,-7,-7,-15,4,15,-10,0,0,6,-2,1,20,-13,5,16,-10,29,-5,23,39,-15,37,21,-4,-35,8,-16,11,10,-10,31,9,-3,-1,16,23,12,0,14,-32,-2
10,14,-18,1,20,10,-13,7,-15,-17,-9,-25,9,-14,3,-22,-9,13,25,12,2,-49,-25,-5,4,-21,-20,-21,21,-23,-19,1,22,-6,-13,-2,-10,9,20,1,10,26,-6,28,4,-19,21,-18,-3,-4,0,-24,-21,-32,4,-5,2,-26,-16,16,6,14,-2,1,-8,36,-2,-3,0,-15,1,-18,-34,9,0,-28,0,5,-32,1,-1,1,0,-3,15,0,14,6,-1,-19,-4,-9,6,-11,-26,4,12,7,4,0,1,5,-11,25,-10,40,25,-6,31,10,14,-23,4,-9,3,-26,-7,9,8,-22,-25,6,9,17,-15,6,-31,-10
1,-6,-31,-12,20,11,-20,-5,-24,-15,-12,-20,22,-8,5,6,-11,12,11,1,9,6,-27,-9,8,0,-22,5,7,-7,-14,19,17,-6,-20,-3,-27,20,34,12,10,14,-7,0,17,-32,12,-15,-11,6,-24,-21,-1,-32,5,31,0,-33,-1,-16,1,-6,-5,3,-17,-1,-3,7,6,-7,17,-28,-27,-6,7,-17,-18,1,-12,1,-3,3,-8,-21,-7,8,14,-6,-21,-27,7,-15,-11,-18,-5,18,9,9,12,-8,-13,9,-12,24,14,28,4,-7,29,20,9,-5,-20,-15,14,-10,-18,30,18,-1,-20,24,-4,1,25,37,-33,-8
22,21,-28,-24,27,23,38,-17,-15,-10,-35,24,16,35,-30,-26,-8,20,21,8,-12,-3,19,29,44,32,9,16,10,19,-29,27,29,15,25,13,35,-4,36,7,-8,13,6,19,17,27,10,37,18,39,30,23,29,0,-11,21,27,14,-11,6,5,-22,-4,19,24,-6,3,5,0,18,17,25,14,13,-11,21,32,17,1,13,14,16,3,6,21,-5,2,15,9,12,-11,25,-2,31,-2,-8,9,-10,13,-1,15,-7,-26,24,-1,41,8,-14,16,-6,-7,-8,1,-49,-10,15,36,27,8,10,19,22,9,9,15,21,-43,-7
-21,-20,19,-8,-43,-19,-13,-17,17,8,3,-4,-18,-16,17,20,1,-19,3,-8,1,10,4,-7,-9,1,22,6,-41,0,20,-1,-22,-8,0,-1,-4,-1,-5,-10,2,-3,-1,-13,1,-11,4,0,-2,-5,-4,6,4,-3,9,-25,-4,2,11,-9,-32,-9,-28,-13,-6,-2,-12,-11,-18,0,0,0,0,-15,-1,-8,3,-18,20,-8,-4,-4,11,-3,-5,-20,-18,-4,-7,8,-22,-5,-19,-22,11,-36,-8,-28,-5,15,-5,-27,-14,-39,12,-21,4,0,-36,-22,8,-1,-6,12,-9,1,0,-49,-26,-9,-5,-34,-11,-9,0,-38,14,15
-9,-30,7,-16,-26,-16,20,-24,1,6,20,8,-18,6,8,9,-14,-25,-3,4,-17,34,14,5,-4,3,21,24,-19,18,23,-10,-23,5,17,-2,20,-5,-7,6,9,-1,18,-28,-10,23,-6,15,24,-10,24,18,26,27,-17,-21,6,3,11,-13,-30,-18,-24,-24,24,-6,0,-34,-13,20,-19,19,8,-3,2,19,0,-22,27,12,1,-27,21,9,-8,-19,-25,8,13,17,-19,9,-5,-1,8,-15,-26,-17,-7,16,12,-25,4,-42,7,-14,5,-26,-39,-29,-6,18,-16,6,-33,6,1,-26,-21,21,0,-20,-11,-16,8,-43,22,20
-21,-19,33,-20,-33,-20,-13,-3,21,-7,-2,-24,-18,-26,0,5,-10,-16,-7,-7,-3,-10,-28,-12,-33,-31,0,-3,-38,-14,7,-6,-28,-28,-15,-16,-2,-20,-20,-2,-6,-7,-16,-27,-5,-26,5,-13,-16,-4,-9,-19,-29,-8,-1,-29,-5,-20,-8,13,-35,3,-39,-12,-21,-6,-5,-11,-15,-12,-6,-31,2,-3,18,-8,-15,-4,-1,-15,-16,-8,17,0,-16,-25,-16,-19,1,0,-9,-9,-17,-15,-20,-38,-19,-13,-27,0,-18,-32,1,-36,-2,-41,2,-17,-38,-20,-5,14,-6,16,-22,-21,-16,-57,-13,-7,-24,-27,-26,-16,-36,-48,8,-15
-12,-22,25,-2,-22,-15,-4,-29,33,-9,12,-6,-31,6,-4,26,-4,-22,-4,0,3,19,-2,-11,-8,-10,23,11,-31,9,35,-12,-35,-17,0,10,8,-26,-11,3,-10,-13,19,-31,-3,-7,-13,-8,4,9,5,0,10,15,-13,-32,16,1,20,5,-27,7,-40,-1,14,9,0,-33,-11,-6,-14,-3,0,-11,6,15,12,-15,25,-13,5,-15,13,13,-1,-7,-24,-13,3,10,-34,8,-18,-4,22,-20,-7,-26,-24,-6,11,-17,15,-26,11,-28,-10,-8,-45,-28,-8,19,-7,6,-11,4,3,-43,-35,-8,9,-25,-19,-19,-8,-35,24,0
5,-12,-8,1,-14,-6,14,-11,-11,15,-30,28,-7,18,-36,-4,-26,-22,10,5,23,2,12,11,15,22,6,11,-3,4,-49,9,-1,28,33,6,-11,-30,5,-17,-3,16,24,-10,-12,17,5,5,0,33,36,18,0,21,3,-29,37,24,-13,-7,1,-15,-8,-20,6,-24,0,7,-4,22,-20,25,11,-12,-13,12,17,-5,24,-11,-18,-9,-28,9,-8,-26,2,-19,10,-3,-22,25,-4,7,16,1,-20,1,-8,7,24,-24,-25,18,-2,1,9,1,-5,-13,-19,-40,26,-14,-1,25,14,-7,-21,-6,17,-22,27,-14,-20,6,-6,4
8,6,-18,-4,-26,11,-7,9,-16,8,-23,1,-12,-12,-28,-19,-35,-6,-2,4,46,-9,-1,-19,-4,-21,2,-10,-6,-23,-27,17,2,-19,-6,-13,-18,-11,-10,-24,-1,26,-14,-10,-15,1,12,-7,-26,-8,-1,3,-18,-5,10,-39,-1,-4,-38,5,-7,-11,5,-12,-20,-21,-5,-7,-3,-15,-1,-21,-6,-29,-11,-7,-15,-1,-7,-1,-26,-9,-10,-9,-3,-21,-3,-23,9,-25,-13,-21,-12,-6,-17,6,4,-12,-11,-5,-3,-24,14,21,-9,-10,2,-1,9,5,-15,-24,5,-9,0,-22,-13,-20,0,-19,-2,-19,-6,-12,-21,-28,-3,-5
18,3,5,-10,-30,-3,13,-14,-13,19,-11,6,-1,19,-7,-42,-46,2,21,1,1,-27,-8,4,15,18,9,0,-4,-2,-29,-4,-14,15,0,-16,2,-3,-2,-1,-11,16,0,-11,-12,22,11,5,6,18,25,10,-6,0,11,-20,25,-2,-5,24,-11,-19,-2,-1,0,-1,4,-17,-5,-1,2,2,-15,-20,-27,0,16,-4,6,4,-18,-18,-8,-11,-20,-17,-6,1,4,-17,-31,2,-15,13,11,10,-4,1,-19,5,21,-15,-24,-4,10,-6,7,-8,7,9,-13,-49,28,-30,0,-12,11,-23,-18,-20,19,-18,24,-5,-13,-32,-13,-11
