+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |test_inst/memoryModule_instance/out_buffer/notFRR.bufPipe/Shallow.notSaveSlot.queue/qDGt1.NTB.Wgen[0].queue_array_reg[0][10]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[19].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[43].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[30].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[39].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[15].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[31].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[10].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[21].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[7].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[9].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[37].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[42].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[42].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |test_inst/memoryModule_instance/out_buffer/notFRR.bufPipe/Shallow.notSaveSlot.queue/qDGt1.NTB.Wgen[1].queue_array_reg[1][22]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |test_inst/memoryModule_instance/out_buffer/notFRR.bufPipe/Shallow.notSaveSlot.queue/qDGt1.NTB.Wgen[0].queue_array_reg[0][22]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[43].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/sendInner2_instance/sendInner2_CP_21185.phi_stmt_11339_phi_seq_21274_block.phi_stmt_11339_phi_seq_21274/trigForkUpdate/inTransPlaceBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_13.gj_convolveCore_cp_element_group_13/placegen[4].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_13.gj_convolveCore_cp_element_group_13/placegen[5].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_13.gj_convolveCore_cp_element_group_13/placegen[5].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_13.gj_convolveCore_cp_element_group_13/placegen[5].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
